Square 0,Square 1,Square 2,Square 3,Square 4,Square 5,Square 6,Square 7,Square 8,Square 9,Square 10,Square 11,Square 12,Square 13,Square 14,Square 15,Square 16,Square 17,Square 18,Square 19,Square 20,Square 21,Square 22,Square 23,Square 24,Square 25,Square 26,Square 27,Square 28,Square 29,Square 30,Square 31,Square 32,Square 33,Square 34,Square 35,Square 36,Square 37,Square 38,Square 39,Square 40,Square 41,Square 42,Square 43,Square 44,Square 45,Square 46,Square 47,Square 48,Square 49,Square 50,Square 51,Square 52,Square 53,Type
3,4,0,3,3,3,3,3,3,4,4,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,4,0,1,1,4,2,3,3,4,5,5,5,5,5,5,5,5,5,010110011010
0,4,0,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,2,0,2,1,1,1,1,1,1,4,1,3,2,2,2,2,2,2,4,4,1,3,4,4,4,2,3,5,5,5,5,5,5,5,5,5,010011000100
3,4,4,3,3,3,3,3,3,0,4,4,0,0,0,0,0,0,1,1,4,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,4,4,0,0,4,4,1,2,2,5,5,5,5,5,5,5,5,5,011011001000
3,2,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,4,3,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,4,1,4,4,4,0,4,4,4,5,5,5,5,5,5,5,5,5,000000010010
0,4,2,3,3,3,3,3,3,4,2,4,0,0,0,0,0,0,3,4,3,1,1,1,1,1,1,4,0,4,2,2,2,2,2,2,1,4,2,3,4,1,1,4,0,5,5,5,5,5,5,5,5,5,010101010101
4,2,3,3,3,3,3,3,3,0,4,2,0,0,0,0,0,0,3,3,4,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,1,1,1,4,4,4,4,0,4,5,5,5,5,5,5,5,5,5,100010001010
4,2,0,3,3,3,3,3,3,1,4,3,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,4,3,2,2,2,2,2,2,2,1,4,3,4,4,1,4,0,2,5,5,5,5,5,5,5,5,5,100010110100
0,4,1,3,3,3,3,3,3,2,0,1,0,0,0,0,0,0,4,2,4,1,1,1,1,1,1,2,4,3,2,2,2,2,2,2,4,3,3,1,4,4,4,4,0,5,5,5,5,5,5,5,5,5,010000101010
2,4,3,3,3,3,3,3,3,4,3,0,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,3,0,1,2,2,2,2,2,2,4,4,0,2,4,1,2,4,4,5,5,5,5,5,5,5,5,5,010100011000
0,1,2,3,3,3,3,3,3,4,0,2,0,0,0,0,0,0,3,2,3,1,1,1,1,1,1,0,3,4,2,2,2,2,2,2,1,4,4,4,4,4,1,4,4,5,5,5,5,5,5,5,5,5,000100000001
4,2,4,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,1,0,4,4,4,4,0,3,4,5,5,5,5,5,5,5,5,5,101010000010
4,4,4,3,3,3,3,3,3,1,3,1,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,3,2,3,2,2,2,2,2,2,2,4,0,0,4,1,2,4,0,5,5,5,5,5,5,5,5,5,111000111000
4,3,0,3,3,3,3,3,3,1,4,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,3,2,3,2,2,2,2,2,2,2,4,0,4,4,1,4,0,4,5,5,5,5,5,5,5,5,5,100010011000
4,0,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,3,1,4,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,0,3,2,4,4,4,2,2,0,5,5,5,5,5,5,5,5,5,100111001010
3,4,0,3,3,3,3,3,3,1,2,1,0,0,0,0,0,0,2,3,3,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,4,0,4,1,4,4,4,4,4,5,5,5,5,5,5,5,5,5,010000000010
2,1,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,4,3,1,2,2,2,2,2,2,4,4,0,4,4,0,2,2,3,5,5,5,5,5,5,5,5,5,000110110100
3,4,0,3,3,3,3,3,3,1,4,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,4,1,2,0,4,3,4,2,3,5,5,5,5,5,5,5,5,5,010010111010
4,4,4,3,3,3,3,3,3,1,4,3,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,0,1,0,3,4,0,2,2,2,5,5,5,5,5,5,5,5,5,111010111010
4,4,1,3,3,3,3,3,3,4,0,4,0,0,0,0,0,0,1,3,4,1,1,1,1,1,1,2,4,0,2,2,2,2,2,2,3,2,3,1,4,4,0,4,2,5,5,5,5,5,5,5,5,5,110101001010
4,4,4,3,3,3,3,3,3,0,3,2,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,1,1,4,2,4,4,1,4,4,5,5,5,5,5,5,5,5,5,111000000010
1,4,4,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,3,4,0,2,2,2,2,2,2,4,0,0,1,4,2,3,3,2,5,5,5,5,5,5,5,5,5,011011011010
3,0,1,3,3,3,3,3,3,2,1,4,0,0,0,0,0,0,3,3,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,4,4,0,4,4,4,4,4,0,5,5,5,5,5,5,5,5,5,000001000100
3,4,1,3,3,3,3,3,3,2,4,3,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,4,4,4,3,4,4,4,1,4,5,5,5,5,5,5,5,5,5,010010000000
0,0,2,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,3,4,4,1,1,2,4,5,5,5,5,5,5,5,5,5,000110011000
4,4,4,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,1,4,1,1,4,0,3,4,3,5,5,5,5,5,5,5,5,5,111000111000
4,4,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,3,4,4,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,0,3,2,2,4,0,2,1,0,5,5,5,5,5,5,5,5,5,110111011010
4,4,4,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,0,4,3,3,4,1,0,4,1,5,5,5,5,5,5,5,5,5,111000111000
2,3,4,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,3,0,1,2,2,2,2,2,2,4,4,0,4,4,2,3,1,1,5,5,5,5,5,5,5,5,5,001011011000
2,1,0,3,3,3,3,3,3,4,4,1,0,0,0,0,0,0,4,2,4,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,3,3,2,4,4,4,3,0,0,5,5,5,5,5,5,5,5,5,000110101011
4,4,4,3,3,3,3,3,3,2,3,4,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,2,3,0,4,4,3,4,2,5,5,5,5,5,5,5,5,5,111001000110
0,4,2,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,4,3,1,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,1,0,4,1,4,4,4,4,3,5,5,5,5,5,5,5,5,5,010000100011
1,0,1,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,2,4,0,1,1,1,1,1,1,4,3,4,2,2,2,2,2,2,2,4,3,4,4,2,0,1,3,5,5,5,5,5,5,5,5,5,000111010101
4,0,4,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,2,4,0,1,1,1,1,1,1,4,2,1,2,2,2,2,2,2,0,4,3,4,4,3,2,1,3,5,5,5,5,5,5,5,5,5,101011010100
1,2,4,3,3,3,3,3,3,1,0,3,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,0,4,0,2,2,2,2,2,2,4,1,4,4,4,3,2,4,2,5,5,5,5,5,5,5,5,5,001000110010
0,1,4,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,4,0,2,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,1,2,1,4,4,4,3,3,3,5,5,5,5,5,5,5,5,5,001010100111
1,2,1,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,4,3,4,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,2,1,3,4,4,4,0,0,3,5,5,5,5,5,5,5,5,5,000110101011
2,0,0,3,3,3,3,3,3,1,2,4,0,0,0,0,0,0,3,1,3,1,1,1,1,1,1,4,3,1,2,2,2,2,2,2,4,4,2,4,4,4,4,4,0,5,5,5,5,5,5,5,5,5,000001000100
1,4,4,3,3,3,3,3,3,2,4,3,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,2,1,1,0,4,3,3,2,4,5,5,5,5,5,5,5,5,5,011010011011
1,4,0,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,3,0,0,2,2,2,2,2,2,4,4,4,2,4,4,3,3,2,5,5,5,5,5,5,5,5,5,010111000000
3,2,4,3,3,3,3,3,3,0,3,2,0,0,0,0,0,0,3,1,4,1,1,1,1,1,1,1,0,4,2,2,2,2,2,2,0,4,2,4,4,4,1,4,4,5,5,5,5,5,5,5,5,5,001000001001
1,1,4,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,4,2,3,1,1,1,1,1,1,4,0,4,2,2,2,2,2,2,2,4,2,4,4,4,0,4,0,5,5,5,5,5,5,5,5,5,001000100101
0,2,3,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,4,0,0,4,4,4,2,3,1,5,5,5,5,5,5,5,5,5,000110100110
4,0,1,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,2,1,4,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,1,2,0,4,4,4,0,3,3,5,5,5,5,5,5,5,5,5,100111001010
3,3,3,3,3,3,3,3,3,0,4,2,0,0,0,0,0,0,4,2,4,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,4,1,1,4,4,4,4,0,1,5,5,5,5,5,5,5,5,5,000010101010
4,4,1,3,3,3,3,3,3,2,0,4,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,3,4,0,2,2,2,2,2,2,3,3,4,1,4,4,4,4,1,5,5,5,5,5,5,5,5,5,110001000010
1,1,0,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,2,0,4,4,4,4,3,3,4,5,5,5,5,5,5,5,5,5,000110000011
3,0,4,3,3,3,3,3,3,0,4,4,0,0,0,0,0,0,1,2,4,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,4,1,0,4,4,4,1,3,2,5,5,5,5,5,5,5,5,5,001011001010
3,1,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,0,2,1,4,4,4,2,0,1,5,5,5,5,5,5,5,5,5,000111000111
1,1,4,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,4,3,0,2,2,2,2,2,2,4,4,2,4,4,4,2,4,4,5,5,5,5,5,5,5,5,5,001000000100
4,4,2,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,2,4,1,1,1,1,1,1,2,3,0,2,2,2,2,2,2,3,4,3,1,4,4,1,0,1,5,5,5,5,5,5,5,5,5,110111001000
4,0,1,3,3,3,3,3,3,2,3,4,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,0,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,1,5,5,5,5,5,5,5,5,5,100001000000
2,3,4,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,4,4,4,4,4,0,3,1,3,5,5,5,5,5,5,5,5,5,001010110000
2,1,1,3,3,3,3,3,3,4,4,3,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,4,4,3,4,4,0,0,3,4,5,5,5,5,5,5,5,5,5,000110011000
4,2,4,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,1,1,0,4,4,4,3,3,0,5,5,5,5,5,5,5,5,5,101011000110
0,4,3,3,3,3,3,3,3,0,0,2,0,0,0,0,0,0,3,4,2,1,1,1,1,1,1,4,1,4,2,2,2,2,2,2,1,4,1,3,4,2,4,4,4,5,5,5,5,5,5,5,5,5,010000010101
4,4,1,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,2,4,3,1,1,1,1,1,1,0,4,1,2,2,2,2,2,2,0,3,4,1,4,2,4,0,3,5,5,5,5,5,5,5,5,5,110011010010
0,3,4,3,3,3,3,3,3,2,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,4,2,3,2,2,2,2,2,2,4,4,0,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,001000000100
4,4,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,0,1,4,3,4,0,3,2,1,5,5,5,5,5,5,5,5,5,110110110010
4,2,0,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,4,0,0,1,1,1,1,1,1,4,1,2,2,2,2,2,2,2,1,4,3,4,4,4,4,4,2,5,5,5,5,5,5,5,5,5,100000100100
2,4,4,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,4,1,0,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,4,0,4,2,4,4,0,4,2,5,5,5,5,5,5,5,5,5,011000100010
3,2,2,3,3,3,3,3,3,3,4,1,0,0,0,0,0,0,2,4,1,1,1,1,1,1,1,4,1,4,2,2,2,2,2,2,0,4,0,4,4,3,4,0,4,5,5,5,5,5,5,5,5,5,000010010101
3,4,0,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,1,4,0,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,4,3,4,1,4,0,3,2,2,5,5,5,5,5,5,5,5,5,010111010010
0,0,2,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,0,4,3,2,2,2,2,2,2,4,3,1,4,4,1,4,4,1,5,5,5,5,5,5,5,5,5,000000111010
4,0,1,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,3,4,0,2,2,2,2,2,2,3,1,4,4,4,4,4,3,1,5,5,5,5,5,5,5,5,5,100011000010
3,4,4,3,3,3,3,3,3,1,1,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,4,2,0,0,4,4,2,4,4,5,5,5,5,5,5,5,5,5,011000000110
0,0,0,3,3,3,3,3,3,4,1,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,3,4,2,2,2,2,2,2,1,4,4,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,000100000001
3,2,4,3,3,3,3,3,3,1,4,2,0,0,0,0,0,0,3,0,4,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,0,1,1,4,4,4,2,3,4,5,5,5,5,5,5,5,5,5,001010001011
0,4,4,3,3,3,3,3,3,1,3,4,0,0,0,0,0,0,3,1,2,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,1,2,4,0,4,4,2,4,0,5,5,5,5,5,5,5,5,5,011001000011
3,1,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,0,3,0,4,4,4,2,0,2,5,5,5,5,5,5,5,5,5,000111000111
0,4,4,3,3,3,3,3,3,2,4,2,0,0,0,0,0,0,4,3,0,1,1,1,1,1,1,4,0,4,2,2,2,2,2,2,1,4,3,2,4,4,3,1,1,5,5,5,5,5,5,5,5,5,011010100101
4,0,0,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,2,3,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,1,3,2,4,4,4,3,1,4,5,5,5,5,5,5,5,5,5,100110000110
0,3,2,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,3,1,4,2,2,2,2,2,2,1,4,0,4,4,2,4,0,2,5,5,5,5,5,5,5,5,5,000011011001
4,4,2,3,3,3,3,3,3,3,0,4,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,2,3,1,2,2,2,2,2,2,0,4,4,1,4,2,4,4,0,5,5,5,5,5,5,5,5,5,110001010000
0,4,4,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,1,1,4,3,4,0,3,2,0,5,5,5,5,5,5,5,5,5,011011010011
0,4,0,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,4,2,4,2,2,2,2,2,2,1,4,1,0,4,4,3,3,3,5,5,5,5,5,5,5,5,5,010111000101
4,4,0,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,2,2,4,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,1,4,1,3,4,4,3,1,3,5,5,5,5,5,5,5,5,5,110111001000
0,4,2,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,1,0,3,2,2,2,2,2,2,4,4,4,2,4,4,1,1,3,5,5,5,5,5,5,5,5,5,010111000000
1,2,2,3,3,3,3,3,3,3,4,3,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,4,3,4,2,2,2,2,2,2,2,4,0,4,4,1,4,0,4,5,5,5,5,5,5,5,5,5,000010010101
2,3,1,3,3,3,3,3,3,2,1,1,0,0,0,0,0,0,4,0,3,1,1,1,1,1,1,0,2,4,2,2,2,2,2,2,3,4,4,4,4,4,4,4,0,5,5,5,5,5,5,5,5,5,000000100001
2,4,0,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,3,4,3,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,4,0,2,1,4,3,4,2,0,5,5,5,5,5,5,5,5,5,010011010110
1,4,1,3,3,3,3,3,3,4,3,2,0,0,0,0,0,0,3,4,3,1,1,1,1,1,1,0,0,4,2,2,2,2,2,2,2,4,4,1,4,2,0,4,4,5,5,5,5,5,5,5,5,5,010100010001
4,4,1,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,1,2,2,4,0,4,3,3,5,5,5,5,5,5,5,5,5,110010110110
0,4,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,4,2,1,1,1,1,1,1,3,0,3,2,2,2,2,2,2,4,4,4,2,4,1,4,4,4,5,5,5,5,5,5,5,5,5,010000010000
4,0,2,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,0,4,4,4,4,2,4,3,0,5,5,5,5,5,5,5,5,5,100011010000
4,0,3,3,3,3,3,3,3,0,4,1,0,0,0,0,0,0,2,1,4,1,1,1,1,1,1,2,4,1,2,2,2,2,2,2,0,3,3,4,4,4,4,2,4,5,5,5,5,5,5,5,5,5,100010001010
3,2,4,3,3,3,3,3,3,2,4,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,0,0,4,2,2,2,2,2,2,0,4,1,4,4,1,3,3,4,5,5,5,5,5,5,5,5,5,001010011001
4,4,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,3,0,4,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,1,4,1,1,4,4,2,2,0,5,5,5,5,5,5,5,5,5,110111001000
0,0,4,3,3,3,3,3,3,2,3,4,0,0,0,0,0,0,1,4,3,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,1,2,4,4,4,1,3,4,2,5,5,5,5,5,5,5,5,5,001001010011
0,0,1,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,3,4,0,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,1,1,3,4,4,2,4,4,4,5,5,5,5,5,5,5,5,5,000000010111
3,4,0,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,0,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,2,1,4,4,3,3,4,5,5,5,5,5,5,5,5,5,010110001000
2,2,0,3,3,3,3,3,3,1,4,3,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,3,0,1,2,2,2,2,2,2,4,4,0,4,4,3,4,1,2,5,5,5,5,5,5,5,5,5,000010111000
2,4,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,2,3,1,1,1,1,1,1,0,4,1,2,2,2,2,2,2,4,3,4,0,4,4,4,4,4,5,5,5,5,5,5,5,5,5,010000000010
0,2,0,3,3,3,3,3,3,4,0,4,0,0,0,0,0,0,2,4,2,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,1,3,1,4,4,1,3,4,3,5,5,5,5,5,5,5,5,5,000101010111
0,3,2,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,4,1,4,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,1,0,3,4,4,4,1,2,3,5,5,5,5,5,5,5,5,5,000110101011
0,3,4,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,4,0,3,2,2,2,2,2,2,4,4,0,4,4,4,2,4,4,5,5,5,5,5,5,5,5,5,001000000100
4,4,3,3,3,3,3,3,3,0,4,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,0,4,3,2,2,2,2,2,2,2,3,1,1,4,0,4,2,4,5,5,5,5,5,5,5,5,5,110010011010
0,0,4,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,1,3,1,4,4,1,3,4,3,5,5,5,5,5,5,5,5,5,001000110111
4,4,4,3,3,3,3,3,3,1,3,4,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,2,3,1,4,4,2,4,3,5,5,5,5,5,5,5,5,5,111001000110
4,3,3,3,3,3,3,3,3,0,4,2,0,0,0,0,0,0,4,2,1,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,2,1,0,4,4,4,4,0,1,5,5,5,5,5,5,5,5,5,100010100110
2,0,2,3,3,3,3,3,3,4,3,3,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,3,4,4,4,4,4,1,4,4,5,5,5,5,5,5,5,5,5,000100000001
0,4,4,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,4,1,3,2,2,2,2,2,2,4,4,1,2,4,4,3,3,4,5,5,5,5,5,5,5,5,5,011010000100
4,3,4,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,1,4,2,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,1,4,4,4,4,2,0,0,4,5,5,5,5,5,5,5,5,5,101010010000
4,4,0,3,3,3,3,3,3,4,1,1,0,0,0,0,0,0,2,2,3,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,0,2,3,4,4,3,4,4,5,5,5,5,5,5,5,5,5,110100000110
4,3,4,3,3,3,3,3,3,0,4,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,1,2,4,4,4,4,1,0,4,5,5,5,5,5,5,5,5,5,101010000010
0,4,3,3,3,3,3,3,3,4,3,1,0,0,0,0,0,0,4,1,2,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,4,2,1,0,4,4,2,4,0,5,5,5,5,5,5,5,5,5,010100100110
0,3,3,3,3,3,3,3,3,4,2,3,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,1,1,4,4,4,0,2,4,4,5,5,5,5,5,5,5,5,5,000100010011
2,4,3,3,3,3,3,3,3,0,2,1,0,0,0,0,0,0,4,1,4,1,1,1,1,1,1,2,4,1,2,2,2,2,2,2,4,0,3,3,4,4,4,4,0,5,5,5,5,5,5,5,5,5,010000101010
4,4,0,3,3,3,3,3,3,4,4,1,0,0,0,0,0,0,4,3,2,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,1,4,4,0,4,4,3,2,0,5,5,5,5,5,5,5,5,5,110110100000
1,2,3,3,3,3,3,3,3,0,1,3,0,0,0,0,0,0,4,3,4,1,1,1,1,1,1,1,0,0,2,2,2,2,2,2,4,4,2,4,4,4,4,4,2,5,5,5,5,5,5,5,5,5,000000101000
4,3,1,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,1,0,3,4,4,4,0,2,4,5,5,5,5,5,5,5,5,5,100110000110
4,4,0,3,3,3,3,3,3,1,2,4,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,2,4,3,2,2,2,2,2,2,2,0,4,3,4,4,4,4,0,5,5,5,5,5,5,5,5,5,110001000010
1,4,4,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,2,2,4,0,4,1,0,3,1,5,5,5,5,5,5,5,5,5,011011010011
4,4,3,3,3,3,3,3,3,0,2,2,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,2,0,0,3,4,4,4,4,1,5,5,5,5,5,5,5,5,5,110000100110
3,4,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,2,4,2,2,2,2,2,2,2,4,0,4,1,4,4,4,4,4,5,5,5,5,5,5,5,5,5,010000000010
1,4,3,3,3,3,3,3,3,4,0,3,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,4,0,2,2,2,2,2,2,4,2,2,3,4,4,2,4,4,5,5,5,5,5,5,5,5,5,010100001010
4,3,3,3,3,3,3,3,3,4,4,1,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,1,4,4,4,4,0,2,2,0,5,5,5,5,5,5,5,5,5,100110110000
0,4,1,3,3,3,3,3,3,4,3,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,2,0,3,2,2,2,2,2,2,4,4,3,1,4,2,0,4,4,5,5,5,5,5,5,5,5,5,010100011000
4,0,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,1,3,3,4,4,4,2,2,4,5,5,5,5,5,5,5,5,5,100110000110
2,1,2,3,3,3,3,3,3,3,2,4,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,4,3,0,4,4,0,4,4,0,5,5,5,5,5,5,5,5,5,000001010110
0,3,3,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,0,1,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,4,1,0,4,4,4,2,2,1,5,5,5,5,5,5,5,5,5,000110100110
0,3,1,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,2,0,4,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,1,1,0,4,4,4,4,2,3,5,5,5,5,5,5,5,5,5,000011001011
