Square 0,Square 1,Square 2,Square 3,Square 4,Square 5,Square 6,Square 7,Square 8,Square 9,Square 10,Square 11,Square 12,Square 13,Square 14,Square 15,Square 16,Square 17,Square 18,Square 19,Square 20,Square 21,Square 22,Square 23,Square 24,Square 25,Square 26,Square 27,Square 28,Square 29,Square 30,Square 31,Square 32,Square 33,Square 34,Square 35,Square 36,Square 37,Square 38,Square 39,Square 40,Square 41,Square 42,Square 43,Square 44,Square 45,Square 46,Square 47,Square 48,Square 49,Square 50,Square 51,Square 52,Square 53,Type
2,2,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,0,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBBLRFRFLFLR
1,0,3,3,3,3,3,3,3,0,3,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,2,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFLFLBLRRBBF
0,0,0,3,3,3,3,3,3,1,3,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFFRLBLBRBRL
3,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFRFRFRBLB
2,3,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,2,3,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLBLRFRBLFFR
3,2,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFFRBRFRLB
1,2,3,2,2,2,2,2,2,0,3,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLFRFLFRBLBR
3,0,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFFRBLFLRBRB
1,3,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,3,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLLFRRBBBLFF
0,3,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLBLFFRBRBRL
3,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBBLFFRRRBLL
2,2,0,3,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRFLFLBLRR
2,0,0,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,3,3,3,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFFRBBLLLFRR
2,1,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1,1,1,0,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRBLFFRBLFLR
3,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFFFRLRBRB
1,0,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,2,2,0,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLBLBRBFFRRL
3,1,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRFRBLFFRBLB
2,0,2,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,0,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFBLBFRRLFLR
1,0,1,3,3,3,3,3,3,2,2,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,3,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFRBBLFLBLRF
0,3,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLBLBRBFFRRL
2,0,0,3,3,3,3,3,3,1,3,2,0,0,0,0,0,0,3,1,3,1,1,1,1,1,1,0,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFFRLBLRLFBR
0,2,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBFRRBLFRBLL
2,3,0,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,3,1,3,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLFRBBLRLFFR
0,2,0,2,2,2,2,2,2,1,3,2,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,0,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLRBFLFBBLRF
1,0,1,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,3,1,3,1,1,1,1,1,1,0,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFRBBBLRLFLF
1,2,3,3,3,3,3,3,3,0,3,1,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,3,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBLFLRBRBLFF
1,2,2,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,2,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBBLFLFLRBRF
0,3,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLBLRFRFRBBL
3,2,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFRRBLFRFB
3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,0,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLLFRFRFBLBR
3,3,0,3,3,3,3,3,3,1,2,1,0,0,0,0,0,0,2,0,3,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLFRBRBFLFRB
1,3,1,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,0,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLRBBBLFLFRF
0,3,0,2,2,2,2,2,2,1,2,1,3,3,3,3,3,3,2,1,2,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFRBLBLBLFRF
3,2,1,3,3,3,3,3,3,2,3,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBRBLLFRFRFB
3,3,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLLFBFRFRBRB
0,3,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLBLRFRFRBBL
0,2,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBFRRBLFRBLL
0,0,1,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,1,3,2,1,1,1,1,1,1,3,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFRBRFRLBLBL
2,0,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,1,3,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFLFBFRLBLRR
2,3,2,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLBLRLFFFRBR
1,2,1,3,3,3,3,3,3,2,0,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBRBFLFRBLLF
3,2,3,3,3,3,3,3,3,0,3,1,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFLRBFFRRB
3,0,0,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,2,3,3,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFFRRRBLLFBB
2,3,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,0,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLBLFFRRLFBR
1,0,1,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,3,1,3,1,1,1,1,1,1,0,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFRBBBLRLFLF
0,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBBLFFRRRBLL
2,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,1,1,1,3,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRLFFFRLBLBR
1,3,2,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLBLRLFBRBFF
1,0,1,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,3,2,3,1,1,1,1,1,1,0,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFRBLBLBLFRF
1,2,3,3,3,3,3,3,3,0,3,2,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBLFLBLFRBRF
2,0,3,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,3,1,0,2,2,2,2,2,2,1,3,1,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLBLRRBFLFBF
0,0,2,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,2,2,0,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFBLLRBBFRRL
0,0,0,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFFRBBLRRBLL
3,0,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFLFLFRBRBRB
1,1,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,2,0,3,1,1,1,1,1,1,0,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRBLBRBFLFLF
2,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,1,3,2,1,1,1,1,1,1,3,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBLFRFRLBLFR
0,2,0,3,3,3,3,3,3,1,0,2,0,0,0,0,0,0,3,3,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBFRFBLLRBRL
2,2,0,2,2,2,2,2,2,1,1,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLRBBLFFFRRB
1,0,1,0,0,0,0,0,0,2,3,3,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,3,2,0,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLFRBBLFRBRL
0,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBBLFFRRRBLL
3,0,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFLFRFRLRBBB
3,1,1,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRRBFFRLLFBB
2,3,3,3,3,3,3,3,3,0,1,2,0,0,0,0,0,0,3,2,0,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLLFRBLBFRFR
0,3,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLBLBRBFFRRL
2,0,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,3,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFLFLFRRBLBR
0,1,0,3,3,3,3,3,3,1,0,1,0,0,0,0,0,0,2,3,2,1,1,1,1,1,1,3,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRFRFRBLBLBL
1,2,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,3,2,1,1,1,1,1,1,3,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBLFFRBLBLRF
2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLLFFFRBBLRR
1,2,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,1,0,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBBLFRBRLFLF
2,1,2,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRBLBLFFFRLR
3,1,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,2,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRLFBFRLRBFB
0,3,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLBLFFRBRBRL
3,1,1,3,3,3,3,3,3,2,2,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRRBBLFLFRFB
3,1,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRFRBLFFRBLB
2,2,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,3,3,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRRBLLLFFR
3,3,3,3,3,3,3,3,3,0,2,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLLFBRBRFRFB
3,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLLFBBLFFRRR
0,2,2,2,2,2,2,2,2,3,1,1,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLLFBBLRRBFF
1,0,1,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,3,2,3,1,1,1,1,1,1,0,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFRBLBLBLFRF
2,2,2,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBBLRLFLFRFR
1,1,1,3,3,3,3,3,3,2,0,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,3,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRRBFLFLBLBF
1,2,1,3,3,3,3,3,3,2,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBRBLLFFBLRF
0,1,1,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,3,2,0,1,1,1,1,1,1,1,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRRBLBLBFRFL
1,2,1,3,3,3,3,3,3,2,0,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBRBFLFRBLLF
0,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBBLLFRFRBRL
0,0,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,3,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFFRRBLLRBBL
2,2,3,2,2,2,2,2,2,0,0,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLFRRLFFRBBB
2,0,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,1,3,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFLFBFRLBLRR
1,1,3,3,3,3,3,3,3,0,2,1,0,0,0,0,0,0,2,3,2,1,1,1,1,1,1,3,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRLFBRBLBLFF
0,2,1,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBRBRFRFBLLL
0,2,2,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBBLRRBFFRLL
2,3,2,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLBLRLFFFRBR
0,3,0,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLFRBBLFRBRL
3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,0,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLLFFFRBBLRR
3,1,1,3,3,3,3,3,3,2,0,3,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRRBFLFBFRLB
1,1,3,3,3,3,3,3,3,0,2,1,0,0,0,0,0,0,2,3,2,1,1,1,1,1,1,3,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRLFBRBLBLFF
3,3,1,3,3,3,3,3,3,2,1,3,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLRBRLFBFRFB
2,3,3,3,3,3,3,3,3,0,1,2,0,0,0,0,0,0,3,2,0,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLLFRBLBFRFR
3,0,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,2,0,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFLFRRBBFRLB
3,2,0,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBFRLLFFRBRB
0,0,2,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,2,2,0,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFBLLRBBFRRL
2,0,2,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFBLBLFLFRRR
2,1,3,3,3,3,3,3,3,0,2,2,0,0,0,0,0,0,3,3,0,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRLFBBLLFRFR
0,0,1,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFRBLBLRFRBL
3,0,1,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,1,3,3,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFRBBFRLLFRB
3,0,3,3,3,3,3,3,3,0,3,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFLFLRBRFRBB
1,0,1,3,3,3,3,3,3,2,1,3,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,3,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFRBRLFBBLLF
2,2,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,3,3,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRRBLLLFFR
2,0,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFFRBLFRBLLR
0,2,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,2,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBBLRFRLRBFL
2,1,2,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRBLFLFLFRBR
2,2,0,3,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRFLFLBLRR
0,1,0,3,3,3,3,3,3,1,3,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,3,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRFRLRBBBLFL
